Time,Pressure,Sea pressure,Depth
2025-10-26 00:00:00,10.111101007260416,0.11110100726041666,0.11329149879513889
2025-10-26 01:00:00,10.110117149690971,0.11011714969097222,0.11228824262847223
2025-10-26 02:00:00,10.109657905350694,0.10965790535069445,0.11181994394097224
2025-10-26 03:00:00,10.107887966118055,0.10788796611805557,0.11001510810069444
2025-10-26 04:00:00,10.106793472059028,0.10679347205902778,0.10889903512847221
2025-10-26 05:00:00,10.134624878972224,0.13462487897222222,0.1372791718159722
2025-10-26 06:00:00,10.188614500003471,0.1886145000034722,0.1923332636909722
2025-10-26 07:00:00,10.203824968114585,0.2038249681145833,0.20784362459375
2025-10-26 08:00:00,10.211710365704862,0.21171036570486113,0.21588449273958332
2025-10-26 09:00:00,10.218317634288194,0.21831763428819445,0.22262203113194443
2025-10-26 10:00:00,10.222807377604168,0.22280737760416666,0.22720029533680555
2025-10-26 11:00:00,10.227181718315972,0.22718171831597223,0.23166088152083333
2025-10-26 12:00:00,10.23068004714236,0.2306800471423611,0.23522818399652778
2025-10-26 13:00:00,10.230932382666667,0.23093238266666669,0.2354854939375
2025-10-26 14:00:00,10.231117691270834,0.23111769127083334,0.2356744565
2025-10-26 15:00:00,10.227423645284722,0.22742364528472223,0.23190757802777776
2025-10-26 16:00:00,10.22299368287847,0.2229936828784722,0.22739027436805556
2025-10-26 17:00:00,10.21512672829861,0.2151267282986111,0.21936821247569444
2025-10-26 18:00:00,10.208008784121526,0.2080087841215278,0.21210992966666667
2025-10-26 19:00:00,10.201227563902778,0.20122756390277777,0.20519500945138888
2025-10-26 20:00:00,10.18984766903125,0.18984766903125,0.1935907461423611
2025-10-26 21:00:00,10.179087973180556,0.17908797318055555,0.18261890965972222
2025-10-26 22:00:00,10.169763121711805,0.16976312171180555,0.17311020756249998
2025-10-26 23:00:00,10.153115050003473,0.15311505000347223,0.15613389875694444
2025-10-27 00:00:00,10.137312845680555,0.13731284568055555,0.14002013509375
2025-10-27 01:00:00,10.126407247097221,0.12640724709722223,0.12889951938888888
2025-10-27 02:00:00,10.120881672770834,0.12088167277083334,0.12326500166319446
2025-10-27 03:00:00,10.112917861704862,0.11291786170486112,0.1151441743923611
2025-10-27 04:00:00,10.107603305444446,0.10760330544444445,0.10972483516666666
2025-10-27 05:00:00,10.107519109149305,0.10751910914930556,0.10963897888194445
2025-10-27 06:00:00,10.106006317156249,0.10600631715625,0.10809636078819444
2025-10-27 07:00:00,10.10393508632639,0.10393508632638888,0.10598429245138888
2025-10-27 08:00:00,10.104542455510416,0.10454245551041667,0.10660363663888889
2025-10-27 09:00:00,10.10940581059375,0.10940581059375,0.1115628786875
2025-10-27 10:00:00,10.11849500476389,0.1184950047638889,0.12083127684375
2025-10-27 11:00:00,10.130187605402776,0.13018760540277777,0.1327544116597222
2025-10-27 12:00:00,10.142466984354165,0.14246698435416666,0.1452758940486111
2025-10-27 13:00:00,10.153667002260416,0.15366700226041666,0.15669673355555555
2025-10-27 14:00:00,10.167930765440973,0.16793076544097224,0.17124172447916666
2025-10-27 15:00:00,10.18065900115625,0.18065900115625,0.18422091285416664
2025-10-27 16:00:00,10.19107609345486,0.1910760934548611,0.1948433906041667
2025-10-27 17:00:00,10.199501259555555,0.19950125955555556,0.20343466911458333
2025-10-27 18:00:00,10.21075868270486,0.2107586827048611,0.21491404521875
2025-10-27 19:00:00,10.218165886354168,0.21816588635416667,0.22246729138888888
2025-10-27 20:00:00,10.220722696479166,0.22072269647916667,0.22507451240972223
2025-10-27 21:00:00,10.22299768305903,0.22299768305902776,0.22739435281249998
2025-10-27 22:00:00,10.224017942309027,0.22401794230902777,0.22843472793402778
2025-10-27 23:00:00,10.220759707746527,0.22075970774652776,0.22511225306250002
2025-10-28 00:00:00,10.215836130243057,0.21583613024305556,0.22009160122222224
2025-10-28 01:00:00,10.209491156413195,0.20949115641319446,0.21362152872222223
2025-10-28 02:00:00,10.201463252881945,0.20146325288194444,0.20543534540972225
2025-10-28 03:00:00,10.192541211753474,0.19254121175347222,0.1963373957013889
2025-10-28 04:00:00,10.183357611791667,0.18335761179166668,0.18697272923958333
2025-10-28 05:00:00,10.175817992986111,0.1758179929861111,0.1792844583784722
2025-10-28 06:00:00,10.169046956315972,0.16904695631597222,0.17237992246874997
2025-10-28 07:00:00,10.166796593722223,0.16679659372222222,0.17008519089583335
2025-10-28 08:00:00,10.168998508069444,0.16899850806944447,0.17233051908333333
2025-10-28 09:00:00,10.172327591934028,0.17232759193402777,0.1757252394097222
2025-10-28 10:00:00,10.175868957503472,0.1758689575034722,0.1793364274201389
2025-10-28 11:00:00,10.179513554496529,0.17951355449652778,0.1830528815451389
2025-10-28 12:00:00,10.180358013753473,0.1803580137534722,0.1839139907326389
2025-10-28 13:00:00,10.179940039552083,0.17994003955208332,0.18348777548611112
2025-10-28 14:00:00,10.18187060151736,0.1818706015173611,0.18545640086111112
2025-10-28 15:00:00,10.185412089270832,0.18541208927083333,0.18906771344097223
2025-10-28 16:00:00,10.18667129614236,0.18667129614236114,0.19035174705208335
2025-10-28 17:00:00,10.187918300163195,0.18791830016319444,0.1916233369236111
2025-10-28 18:00:00,10.191763908635417,0.19176390863541667,0.19554476652430555
2025-10-28 19:00:00,10.1942734479375,0.1942734479375,0.1981037846388889
2025-10-28 20:00:00,10.195138734722223,0.19513873472222223,0.198986131875
2025-10-28 21:00:00,10.194450179663196,0.19445017966319444,0.1982840009965278
2025-10-28 22:00:00,10.193381604114585,0.19338160411458333,0.19719435747569444
2025-10-28 23:00:00,10.19080835295139,0.1908083529513889,0.19457037077777778
2025-10-29 00:00:00,10.18949759805903,0.1894975980590278,0.19323377277083334
2025-10-29 01:00:00,10.187437851072916,0.18743785107291666,0.19113341580208335
2025-10-29 02:00:00,10.181242512618056,0.18124251261805555,0.18481592932638888
2025-10-29 03:00:00,10.177735792611111,0.17773579261111114,0.18124006963541667
2025-10-29 04:00:00,10.17440078642014,0.1744007864201389,0.17783930928819444
2025-10-29 05:00:00,10.171910125246528,0.1719101252465278,0.17529954218402777
2025-10-29 06:00:00,10.167715769392363,0.1677157693923611,0.17102248934027778
2025-10-29 07:00:00,10.163147752635416,0.16314775263541664,0.16636440815625
2025-10-29 08:00:00,10.162271199020834,0.16227119902083334,0.16547057203819443
2025-10-29 09:00:00,10.15918129532639,0.1591812953263889,0.16231974741319444
2025-10-29 10:00:00,10.15485289642014,0.15485289642013889,0.1579060092847222
2025-10-29 11:00:00,10.148844482170139,0.14884448217013888,0.15177913155555556
2025-10-29 12:00:00,10.14193555273264,0.1419355527326389,0.14473398434375
2025-10-29 13:00:00,10.130313267930555,0.13031326793055556,0.13288255159722223
2025-10-29 14:00:00,10.12189488829861,0.12189488829861111,0.12429819360416666
2025-10-29 15:00:00,10.110884643354165,0.11088464335416666,0.11307086895833333
2025-10-29 16:00:00,10.104968669774307,0.10496866977430555,0.10703825432638889
2025-10-29 17:00:00,10.099657100937499,0.0996571009375,0.10162196049305557
2025-10-29 18:00:00,10.094499327531251,0.09449932753125001,0.09636249653125
2025-10-29 19:00:00,10.08821153663889,0.08821153663888888,0.08995073410763889
2025-10-29 20:00:00,10.079404796798611,0.07940479679861112,0.08097035815277778
2025-10-29 21:00:00,10.0747311385625,0.0747311385625,0.07620455296527778
2025-10-29 22:00:00,10.071853173947916,0.07185317394791667,0.07326984635763889
2025-10-29 23:00:00,10.070516320225694,0.07051632022569444,0.0719066352361111
2025-10-30 00:00:00,10.07876882957639,0.07876882957638888,0.0803218524548611
2025-10-30 01:00:00,10.087204107201389,0.0872041072013889,0.08892344189930557
2025-10-30 02:00:00,10.098564136451389,0.0985641364513889,0.10050744793055555
2025-10-30 03:00:00,10.109868856836806,0.10986885683680554,0.11203505467013888
2025-10-30 04:00:00,10.120024806489583,0.12002480648958333,0.12239124099305557
2025-10-30 05:00:00,10.131590603256944,0.13159060325694444,0.13418507176041666
2025-10-30 06:00:00,10.14089296220486,0.1408929622048611,0.14367083809027778
2025-10-30 07:00:00,10.150342812878472,0.1503428128784722,0.15330700350694443
2025-10-30 08:00:00,10.162491202586805,0.16249120258680558,0.16569491362847222
2025-10-30 09:00:00,10.174059112965278,0.1740591129652778,0.17749089980208332
2025-10-30 10:00:00,10.185126554805557,0.18512655480555557,0.18877654930208335
2025-10-30 11:00:00,10.193494039024305,0.19349403902430556,0.19730900893055553
2025-10-30 12:00:00,10.198292017243055,0.19829201724305556,0.20220158492013887
2025-10-30 13:00:00,10.202548855881943,0.20254885588194443,0.20654235215277778
2025-10-30 14:00:00,10.203215242857638,0.2032152428576389,0.20722187797916666
2025-10-30 15:00:00,10.204721416159723,0.20472141615972222,0.20875774761458335
2025-10-30 16:00:00,10.205635887416667,0.2056358874166667,0.20969024826736113
2025-10-30 17:00:00,10.211154673374999,0.21115467337500002,0.2153178441875
2025-10-30 18:00:00,10.214506966559028,0.2145069665590278,0.2187362320451389
2025-10-30 19:00:00,10.21671487761111,0.21671487761111113,0.22098767406597222
2025-10-30 20:00:00,10.220759010100695,0.22075901010069446,0.2251115417673611
2025-10-30 21:00:00,10.216239644930557,0.21623964493055556,0.220503071125
2025-10-30 22:00:00,10.212113684041668,0.21211368404166667,0.21629576275694445
2025-10-30 23:00:00,10.210296827663196,0.21029682766319446,0.2144430848611111
2025-10-31 00:00:00,10.208250580534722,0.20825058053472223,0.2123564936388889
2025-10-31 01:00:00,10.208342725399305,0.20834272539930557,0.21245045478472221
2025-10-31 02:00:00,10.205996512197915,0.20599651219791668,0.21005798354166666
2025-10-31 03:00:00,10.200758449454861,0.20075844945486113,0.2047166460763889
2025-10-31 04:00:00,10.196332488461806,0.19633248846180557,0.20020342178819445
2025-10-31 05:00:00,10.193965086725695,0.19396508672569446,0.19778934390625003
2025-10-31 06:00:00,10.19129008275,0.19129008274999998,0.19506159823263888
2025-10-31 07:00:00,10.191233536899306,0.19123353689930556,0.19500393809027777
2025-10-31 08:00:00,10.190930086111111,0.1909300861111111,0.19469450409722222
2025-10-31 09:00:00,10.190192803659722,0.19019280365972224,0.19394268556944447
2025-10-31 10:00:00,10.189880043003471,0.18988004300347222,0.19362375808333332
2025-10-31 11:00:00,10.188822862649305,0.18882286264930553,0.19254573426041668
2025-10-31 12:00:00,10.184703589206535,0.18470358920653443,0.18834524481580264
